"","Tender_ID","S.No.","AOC.Date","e.Published.Date","Title.and.Ref.No..Tender.Id","State.Name","Organisation.Name","Tender.Ref..No.","Tender.Description","Tender.Type","Number.of.bids.received","Name.of.the.selected.bidder.s.","Address.of.the.selected.bidder.s.","Contract.Value","Tender.Published.Date","Contract.Date","Date.of.Completion.Completion.Period.in.Days","Sno","award_date","Published_date","Title_description","State_name","number_days","day_category"
"1176","2020_LATUR_608049_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13971",2020-09-15,2020-09-05,"PROVIDING AND ERRECTING OF WATER TREATMENT R O PLANT  A NEAR MUNDE VASTI B NEAR PHC CENTERE AT KOSHTGAON TQ RENAPUR DIST LATUR UNDER 14 TH FC 2018-2019/ GP/KOSHTGAON/T-08/2018-2019 / 2020_LATUR_608049_1","Maharashtra",10,"(0,20]"
"1177","2020_LSGD_342765_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16003",2020-10-14,2020-08-27,"kolayad GP project no225 improvement of facilities at PHC building at peruva -RETENDER/ ET-3/2019-20/AE/LSGD/KLD / 2020_LSGD_342765_10","Kerala",48,"(20,60]"
"1178","2020_LSGD_344526_2",15988,2020-06-23,2020-03-17,"2019-20 Chowannur Block panchayath OP counter exention completion in CHC Pazhanji kattakambal panchayath/ 168/AE/LSGD/CHNR/TCR/2019-20 / 2020_LSGD_344526_2","Kerala"," Local Self Government Department||Thrissur||Block Panchayath Sub Division Office TRCHR||O/O Asst. Exec Engg Chowannur Block Panchayath "," 168/AE/LSGD/CHNR/TCR/2019-20 "," 2019-20 Chowannur Block panchayath OP counter exention completion in CHC Pazhanji kattakambal panchayath "," Works ",1," NARAYANAN T ","  ",451233.59," 17-Mar-2020 04:00 PM ",2020-06-23," 01-Jan-1970 05:30 AM ","60709",2020-06-23,2020-03-17,"2019-20 Chowannur Block panchayath OP counter exention completion in CHC Pazhanji kattakambal panchayath/ 168/AE/LSGD/CHNR/TCR/2019-20 / 2020_LSGD_344526_2","Kerala",98,"(60,Inf]"
"1179","2020_LSGD_345049_2",17999,2020-07-08,2020-03-11,"RETENDER  PC4/7086/20Proj -1163/19-20, Construction of covering slab for drain in kappalandimukku - Jawan juction to FFRA road near Railway cross in Div 43, Pattathanam/ PC4/7086/20 / 2020_LSGD_345049_2","Kerala"," Local Self Government Department||Idukki||Block Panchayath Sub Division Office IDK||O/O Asst. Exec Engg Thodupuzha Block Panchayath "," 07/AE/LSGD/TDPA/2019-20 "," Thodupuzha BP 2019 20Completion of Thoyipra checkdam at Karimkunnam GP &#x0d; "," Works ",2," MANU CHANDRAN ","  ",221733.95," 11-Mar-2020 03:00 PM ",2020-07-21," 01-Jan-1970 05:30 AM ","63231",2020-07-08,2020-03-11,"RETENDER  PC4/7086/20Proj -1163/19-20, Construction of covering slab for drain in kappalandimukku - Jawan juction to FFRA road near Railway cross in Div 43, Pattathanam/ PC4/7086/20 / 2020_LSGD_345049_2","Kerala",119,"(60,Inf]"
"1180","2020_LSGD_347717_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65881",2020-08-17,2020-03-05,"MLA ADS 2018-19 - Smt J Mercykutty Amma,  Minister for Fisheries and Harbour  MLA, Kundara LAC  - Second stage protection work to the Ashaanmoola Kallingal Anganwadi Road Protection wall and Road Concrete in Ellampalloor Grama Panchaya/ 06/EE/2020 / 2020_LSGD_347717_17","Kerala",165,"(60,Inf]"
"1181","2020_LSGD_348676_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64690",2020-06-03,2020-03-07,"P 247 Construction of New Building for Thudiyankonam Anganwadi/ 07/2020/AE/LSGD/AGP / 2020_LSGD_348676_1","Kerala",88,"(60,Inf]"
"1182","2020_LSGD_348765_13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64269",2020-07-27,2020-03-07,"E2-17232/19  Construction of drain and cover slab  and maintenance work in Vyaparabhavan Thaazhbhagom road in ward 15 of Thrikkakara Municipality&amp;#x0d;/ 352/AEE/LSGD/TKRA/19-20 / 2020_LSGD_348765_13","Kerala",142,"(60,Inf]"
"1183","2020_LSGD_348765_25",15204,2020-07-27,2020-03-19,"E1-20043/19 Soubhagya Road, Health Center Road Retarring and Tile paving Work, Mettalling and tarring work at Model Engg. college 1st byelane at Ward 4 in Thrikkakara Municipality&amp;#x0d;/ 352/AEE/LSGD/TKRA/19-20 / 2020_LSGD_348765_25","Kerala"," Zilla Parishad||Zilla Parishad||Jalpaiguri "," WBZP/30-DE/JLP/2019-20 "," Construction of Boundary wall at Mantadari High School Near Gate Bazar under Sikarpur G.P., Rajganj P.S. under Jalpaiguri Zilla Parishad, Jalpaiguri. "," Works ",9," BAPI MAJUMDER,GOUTAM CHOWDHURY,JOYDEEP MUKHERJEE,M/S ALAM ENTERPRISE,DULAL CHANDRA DAS,PRIYA BHUSHAN DEY,PROSENJIT DEY,Dipak Kumar Chakraborty,ROY AND CO. ","  ",525068," 19-Mar-2020 06:00 PM ",2020-08-03," 01-Jan-1970 05:30 AM ","59678",2020-07-27,2020-03-19,"E1-20043/19 Soubhagya Road, Health Center Road Retarring and Tile paving Work, Mettalling and tarring work at Model Engg college 1st byelane at Ward 4 in Thrikkakara Municipality&amp;#x0d;/ 352/AEE/LSGD/TKRA/19-20 / 2020_LSGD_348765_25","Kerala",130,"(60,Inf]"
"1184","2020_LSGD_348791_9",18557,2020-06-29,2020-03-09,"Palazhi subcentre completion/ AE/OLV/04/2019 / 2020_LSGD_348791_9","Kerala"," CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-RAYAGADA "," EERWRGD - Online - 10/-2019-20 "," Repair to ANM Quarter at Denduli in the District of Rayagada "," Works ",5," Nil,SADANANDA BACHELI,RASMITA SAHUKAR,ANUSHA CHINNARI,KSHIROD KOUSHLYA ","  ",112614.45," 09-Mar-2020 09:00 AM ",2020-04-21," 01-Jan-1970 05:30 AM ","64069",2020-06-29,2020-03-09,"Palazhi subcentre completion/ AE/OLV/04/2019 / 2020_LSGD_348791_9","Kerala",112,"(60,Inf]"
"1185","2020_LSGD_349130_2",11990,2020-08-03,2020-04-24,"Malampuzha LAC - LAC ADS - 2019-20 Family Health Centre, Akathethara in Akathethara GP (RE-TENDER)/ 422/E/19-20 / 2020_LSGD_349130_2","Kerala"," Local Self Government Department||Palakkad||District Panchayath Division Office PKD||Office of the Exec Engg District Panchayath PKD "," 446/E/19-20 "," Dist Pt PKD 2019-20  Vandithavalam Chittur Main Road Retarring From Star College Ground To Vembra Road in Perumatty GP (335/20)(RE-TENDER) "," Works ",1," SHAJI S ","  ",3564362.54," 24-Apr-2020 04:00 PM ",2020-07-24," 01-Jan-1970 05:30 AM ","55283",2020-08-03,2020-04-24,"Malampuzha LAC - LAC ADS - 2019-20 Family Health Centre, Akathethara in Akathethara GP (RE-TENDER)/ 422/E/19-20 / 2020_LSGD_349130_2","Kerala",101,"(60,Inf]"
"1186","2020_LSGD_349626_2",11989,2020-07-01,2020-04-24,"Dist Pt PKD 2019-20 Maintenance Works To District Veterinary Hospital Palakkad (287/20) (RE-TENDER)/ 474/E/19-20 / 2020_LSGD_349626_2","Kerala"," Directorate of Local Bodies UP||Nagar Panchayat Shishgarh Bareilly "," 27/NPSHI/2020-21/1 Date 23-04-2020 "," Nirmad Inerlocking main road se purv disha mein road tak and security wall both side ward no. 14 "," Works ",3," M/S REHMAN CONTRACTION ","  ",2055895," 24-Apr-2020 04:00 PM ",2020-05-16," 01-Jan-1970 05:30 AM ","55289",2020-07-01,2020-04-24,"Dist Pt PKD 2019-20 Maintenance Works To District Veterinary Hospital Palakkad (287/20) (RE-TENDER)/ 474/E/19-20 / 2020_LSGD_349626_2","Kerala",68,"(60,Inf]"
"1187","2020_LSGD_350519_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55405",2020-10-20,2020-04-24,"201920 Project No141 Puthur Grama Panchayath Anganwadi Maintenance/ 30/AELSGD/PTR/19-20 / 2020_LSGD_350519_2","Kerala",179,"(60,Inf]"
"1188","2020_LSGD_351003_34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60041",2020-06-18,2020-03-18,"LAC ADS (2018-2019), Tirur LAC - Construction of Anganwadi Building and Water Tank - Ward 13 - Tirur Municipality, Work Proposed By Hon MLA Shri. C. MAMMUTTY (ID 8316) (Retender)/ DB4/TN/27/19-20 / 2020_LSGD_351003_34","Kerala",92,"(60,Inf]"
"1189","2020_LSGD_353982_2",11957,2020-07-26,2020-04-24,"Malappuram DP Annual Plan (2020-21), Project No. 1141/21, Electrification of Tirur District Hospital new 6 storied building/ DB4/TN/02/20-21 / 2020_LSGD_353982_2","Kerala"," MP Warehousing and Logistics Corporation "," MPWLC/Cap/2020/42/Satna "," Construction of 48000  MT Cap with Road, Fencing work etc. at  Satna. "," Works ",2," BUILDSWORTH ASSOCIATES ","  ",34083840," 24-Apr-2020 05:30 PM ",2020-07-01," 01-Jan-1970 05:30 AM ","55232",2020-07-26,2020-04-24,"Malappuram DP Annual Plan (2020-21), Project No 1141/21, Electrification of Tirur District Hospital new 6 storied building/ DB4/TN/02/20-21 / 2020_LSGD_353982_2","Kerala",93,"(60,Inf]"
"1190","2020_LSGD_354106_1",11811,2020-07-03,2020-04-27,"WBP 2020-21 ERUMAPETTY CHC GERIATRIC WARD COMPLETION AND ELECTRIFICATION -RELATED WORKS/ 2020_LSGD_WBP_TN1/5 / 2020_LSGD_354106_1","Kerala"," Local Self Government Department||Thrissur||Block Panchayath Sub Division Office TRCHR||O/O Asst. Exec Engg Vadakkancherry Block Panchayat "," 2020_LSGD_WBP_TN1/5 "," WBP 2020-21 ERUMAPETTY CHC GERIATRIC WARD COMPLETION AND ELECTRIFICATION -RELATED WORKS "," Works ",2," M.M.SUBAIR,ABDUL RASHEED K A ","  ",736938.36," 27-Apr-2020 09:00 AM ",2020-07-03," 01-Jan-1970 05:30 AM ","55001",2020-07-03,2020-04-27,"WBP 2020-21 ERUMAPETTY CHC GERIATRIC WARD COMPLETION AND ELECTRIFICATION -RELATED WORKS/ 2020_LSGD_WBP_TN1/5 / 2020_LSGD_354106_1","Kerala",67,"(60,Inf]"
"1191","2020_LSGD_354772_48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52678",2020-08-23,2020-05-06,"Malappuram DP Annual Plan (2020-21), Project No 1072-21 Tirur District Hospital Geriatric Ward (1072-21)/ DB4/TN/03/20-21 / 2020_LSGD_354772_48","Kerala",109,"(60,Inf]"
"1192","2020_LSGD_354987_28",10090,2020-06-29,2020-05-07,"Thazhekode Grama Panchayath. Annual Plan 2019-2020. Veterinary Hospital building related works (2nd stage) Project no-330/19-20 (Re Tender)/ 06AE/LSGD/TKD/2019-20 / 2020_LSGD_354987_28","Kerala"," Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Thazhekkode  Grama Panchayath "," 06AE/LSGD/TKD/2019-20 "," Thazhekode Grama Panchayath. Annual Plan 2019-2020. Veterinary Hospital building related works (2nd stage) Project no-330/19-20 (Re Tender) "," Works ",3," Mr. Muhammed Faizal C K,Sharafudheen M ","  ",252287.32," 07-May-2020 03:30 PM ",2020-06-29," 01-Jan-1970 05:30 AM ","52526",2020-06-29,2020-05-07,"Thazhekode Grama Panchayath Annual Plan 2019-2020. Veterinary Hospital building related works (2nd stage) Project no-330/19-20 (Re Tender)/ 06AE/LSGD/TKD/2019-20 / 2020_LSGD_354987_28","Kerala",53,"(20,60]"
"1193","2020_LSGD_355184_1",10193,2020-07-23,2020-05-06,"Anganwadi construction/ 28/ET/AE/LSGD/VLR/2019-20 / 2020_LSGD_355184_1","Kerala"," URBAN DEVELOPMENT DEPARTMENT, SALT LAKE PROJECT||SPECIAL ENGR. , S.L. RECL. AND  DEV. CIRCLE||EE, CENTRAL MECHANICAL "," UD/e-NIT/CMD/01/2020-21 OF EE CMD "," AMC of Electrical Installation and all pump house panels  operation of all pumps including supply of electrical materials of Nirman Bhavan  State Guest House Inspection Bunglow inclAnnex Build under UD MA for the period 01.4.20 to 31.12.20 "," Works ",3," D.C.Eng.Co ","  ",892702.84," 06-May-2020 06:00 PM ",2020-06-01," 01-Jan-1970 05:30 AM ","52713",2020-07-23,2020-05-06,"Anganwadi construction/ 28/ET/AE/LSGD/VLR/2019-20 / 2020_LSGD_355184_1","Kerala",78,"(60,Inf]"
"1194","2020_LSGD_355252_1",10028,2020-06-18,2020-05-08,"CMLRRP SARITHA JN TO KARALI THAIKKAVU JN ROAD RETARRING IN PANMANA GP WARD 16/ 01/2020-21/AE/LSGD/PNA/TER / 2020_LSGD_355252_1","Kerala"," Zilla Parishad||Zilla Parishad||Murshidabad||RANINAGAR-I||PAHARPUR "," 1/PGP/14th CFC/2020-21 "," Improvement of road by Concrete layer from the house of Sirajul to the house of Mustaq  At Moktarpur S.S.K Gram Sansad "," Works ",3," JOHIRUDDIN,SHARIFUL ISLAM,MAFIKUL HASAN ","  ",180374," 08-May-2020 10:00 AM ",2020-05-31," 01-Jan-1970 05:30 AM ","52394",2020-06-18,2020-05-08,"CMLRRP SARITHA JN TO KARALI THAIKKAVU JN ROAD RETARRING IN PANMANA GP WARD 16/ 01/2020-21/AE/LSGD/PNA/TER / 2020_LSGD_355252_1","Kerala",41,"(20,60]"
"1195","2020_LSGD_355252_12",10026,2020-06-18,2020-05-08,"PANMANA GP 2020-21-P95/21, THODIYIMEL PALLICKAL KADAVU ROAD CONCRETE  WERD 22/ 01/2020-21/AE/LSGD/PNA/TER / 2020_LSGD_355252_12","Kerala"," U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri "," 01/SE/2020-21 "," Anti Erosion work to protect cluster of villages Phoolpur gunia Fattepur Amitiya situated near Aira Bridge to Ambarpur Embankemt between Km. 12.425 to Km. 13.825 at LB of River Sharda in Distt  Sitapur. "," Works ",6," M/S Singh Construction,SRIVASTAVA CONSTRUCTION,ASHUTOSH KUMAR VERMA ","  ",41771815," 08-May-2020 10:00 AM ",2020-06-09," 01-Jan-1970 05:30 AM ","52395",2020-06-18,2020-05-08,"PANMANA GP 2020-21-P95/21, THODIYIMEL PALLICKAL KADAVU ROAD CONCRETE  WERD 22/ 01/2020-21/AE/LSGD/PNA/TER / 2020_LSGD_355252_12","Kerala",41,"(20,60]"
"1196","2020_LSGD_355252_14",10025,2020-06-18,2020-05-08,"PANMANA GP 2020-21, P121/21 THAYYIL KIP CANAL ROAD CONCRETE WARD 08/ 01/2020-21/AE/LSGD/PNA/TER / 2020_LSGD_355252_14","Kerala"," Public Works Roads Department "," T/CC/ETN/SIL/2019-20/33(T) "," Construction of Road from Khelma-II  to Khelma-V under SOPD-G for the year 2019-20, Katigorah LAC "," Works ",3," Sri Ramanuj Dutta,Fakrul Islam Mazarbhuiya,A.E.REZWANUL HAQUE CHOUDHURY ","  ",9556753," 08-May-2020 10:00 AM ",2020-07-26," 01-Jan-1970 05:30 AM ","52412",2020-06-18,2020-05-08,"PANMANA GP 2020-21, P121/21 THAYYIL KIP CANAL ROAD CONCRETE WARD 08/ 01/2020-21/AE/LSGD/PNA/TER / 2020_LSGD_355252_14","Kerala",41,"(20,60]"
"1197","2020_LSGD_355252_15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52418",2020-08-18,2020-05-08,"PANMANA GP 2020-21, P -85 LOURDE MATHA CONVENT KMMLMS CONCRETE WARD 17/ 01/2020-21/AE/LSGD/PNA/TER / 2020_LSGD_355252_15","Kerala",102,"(60,Inf]"
"1198","2020_LSGD_355252_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52393",2020-06-15,2020-05-08,"PANMANA GP 2020-21 P 126/21, PRIYADARSINI FOOTPATH CONCRETE WARD 07/ 01/2020-21/AE/LSGD/PNA/TER / 2020_LSGD_355252_9","Kerala",38,"(20,60]"
"1199","2020_LSGD_358985_12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40376",2020-08-04,2020-06-15,"NCFRW-2019-2020-Kilimanoor BP- C/o Moolabhagam-Kuttimoodu Road-Pallikkal GP/ 1/AE/LSGD/KMR/SDN/20-21 / 2020_LSGD_358985_12","Kerala",50,"(20,60]"
"1200","2020_LSGD_359932_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34887",2020-08-24,2020-06-29,"Supply And Installation of 26 passenger Elevator near cath lab attached to District Hospital Palakkad/ 024/E/20-21 / 2020_LSGD_359932_2","Kerala",56,"(20,60]"
"1201","2020_LSGD_362425_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11124",2020-10-28,2020-09-15,"ADS MLA 2019-20 -Alathur LAC-Paithala Anganwadi Building Construction in Vandazhy GP&amp;#x0d;/ 29/E/20-21 / 2020_LSGD_362425_3","Kerala",43,"(20,60]"
"1202","2020_LSGD_362479_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42648",2020-07-09,2020-06-09,"CMLRRP Achankunnu Anganwadi road/ 6/AE/LSGD/NDA/2020-2021 / 2020_LSGD_362479_1","Kerala",30,"(20,60]"
"1203","2020_LSGD_362947_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42664",2020-08-12,2020-06-09,"pallickal gp 20-21 PHC maintenance/ ET3/AE/LSGD/PKL/2020-21 / 2020_LSGD_362947_2","Kerala",64,"(60,Inf]"
"1204","2020_LSGD_363280_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42585",2020-08-18,2020-06-09,"KANJIKKUZHY BLOCK PANCHAYATH 2020-2021, NAMAMCHIRA S N COLLEGE ROAD IN WARD NO17 OF KANJIKUZHY PANCHAYATH/ KBP/242/19-20(2) / 2020_LSGD_363280_2","Kerala",70,"(60,Inf]"
"1205","2020_LSGD_363613_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40682",2020-08-23,2020-06-12,"LAC ADS (2018-2019), Eranad LAC -construction of Balathil purayi -madrassa -Health centre road in Kuzhimanna GP, Work Proposed By Hon MLA Shri. P K BASHEER (ID 9290) (Retender)/ DB4/TN/09/20-21 / 2020_LSGD_363613_9","Kerala",72,"(60,Inf]"
"1206","2020_LSGD_363621_1",3589,2020-08-03,2020-06-12,"2020-21 Vadakkencherry g.p Malabarclub Micharamcode road side protection(PR NO 56/21)/ 53/AE/LSGD/VDY/2020-21 / 2020_LSGD_363621_1","Kerala"," Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Vadakkanchery Grama Panchayath "," 51/AE/LSGD/VDY/2020-21 "," Vadakkencherry g.p 2020-21 Anakkapara Thekkevari Pottachira road side protection and concreting(Pr no 47/21) "," Works ",4," K. RAJAPPAN,KUMARAN.K.,C M VINOD,BIJU M MATHEW ","  ",470154.85," 12-Jun-2020 10:00 AM ",2020-08-03," 01-Jan-1970 05:30 AM ","41072",2020-08-03,2020-06-12,"2020-21 Vadakkencherry gp Malabarclub Micharamcode road side protection(PR NO 56/21)/ 53/AE/LSGD/VDY/2020-21 / 2020_LSGD_363621_1","Kerala",52,"(20,60]"
"1207","2020_LSGD_363707_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41898",2020-08-24,2020-06-10,"Various lane concrete slab construction Culvert construction in Athiyanoor ward (260)/ 2/AEE/LSGD/NTA/2020-21 / 2020_LSGD_363707_4","Kerala",75,"(60,Inf]"
"1208","2020_LSGD_363925_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41448",2020-09-15,2020-06-11,"Edavaka GP CMLRRP 361-Construction of culvert and widening of road way in Odayode AmbedkarHospital road in Edavaka Grama Panchayath Rs 2500000/-/ LSGD/WYD/MDY/EGP/ETen/AE-01 / 2020-21 / 2020_LSGD_363925_1","Kerala",96,"(60,Inf]"
"1209","2020_LSGD_365132_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39836",2020-10-28,2020-06-16,"Vazhangalli Anganwadi Erangottukunnu Road Concrete/ 02/AE/ALR/2020-2021 / 2020_LSGD_365132_1","Kerala",134,"(60,Inf]"
"1210","2020_LSGD_365371_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39071",2020-07-30,2020-06-17,"CMLRRP2020-21 Kanjiravila Anganwadi road in ward No 3 of Palamel GP/ 1/AE/CMLRRP/2020-21 / 2020_LSGD_365371_3","Kerala",43,"(20,60]"
"1211","2020_LSGD_365729_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39164",2020-09-18,2020-06-17,"Kochi municipal Corporation FCE3/1001/2020 Renovation of Karuvelipady Taluk Hospital for Covid19-isolation/ Kochi municipal Corporation FCE3/1001/2020 / 2020_LSGD_365729_1","Kerala",93,"(60,Inf]"
"1212","2020_LSGD_366518_13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37599",2020-10-04,2020-06-22,"Annual Plan 2020-21 Vazhakkad Grama Panchayath VELLARAMCHOLA KODIYAMMAL ROAD SIDE PROTECTION pro165/2020-21/ ETENDER/01/2020/VKD / 2020_LSGD_366518_13","Kerala",104,"(60,Inf]"
"1213","2020_LSGD_366518_35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37596",2020-09-28,2020-06-22,"Annual Plan 2020-21 Vazhakkad Grama Panchayath CHEEDIKUZHI THADAYI MULLANMADAKKAL ROAD CONCRETE pro 103/2020-21/ ETENDER/01/2020/VKD / 2020_LSGD_366518_35","Kerala",98,"(60,Inf]"
"1214","2020_LSGD_367341_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36189",2020-09-08,2020-06-24,"Re 87/2020-21n Randam number Anganwadekke  sameepam odakke slabedeel ward 16/ Re 87/2020-21 / 2020_LSGD_367341_1","Kerala",76,"(60,Inf]"
"1215","2020_LSGD_368085_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32679",2020-10-01,2020-07-03,"BUILDING MAINTENACE AND PURCHASE OF SMARTCLASS ROOM EQUIPMENTS/ 57/TEN/AEE/LSGD/CKLBP/20-21 / 2020_LSGD_368085_1","Kerala",90,"(60,Inf]"
"1216","2020_LSGD_368314_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34972",2020-10-09,2020-06-27,"Kalikavu BP 2020-21 Proj No -61/21 Kalikavu CHC MLA Building maintenance work in Kalikavu GP/ TN-02/AE/LSGD/KKV/BP/2020-21 / 2020_LSGD_368314_17","Kerala",104,"(60,Inf]"
"1217","2020_LSGD_368998_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33908",2020-11-02,2020-07-01,"Drainage covering slab/ AE/LSGD/FM/173/2020-21 / 2020_LSGD_368998_1","Kerala",124,"(60,Inf]"
"1218","2020_LSGD_369406_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33258",2020-08-14,2020-07-02,"Rennovation of Sachivothamapuram CHC in Kurichi GP/ 1/AE/LSGD/PLM/2020-21 / 2020_LSGD_369406_1","Kerala",43,"(20,60]"
"1219","2020_LSGD_369551_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33197",2020-09-15,2020-07-02,"Paravur Municipality 2020 - 21 Eechanttazhikam to Pozhikkara PHC Road Retarring and Side Interlocking in Ward No 24 of (Pro No. 100/20-21)/ 34/ME/PVR/20-21 / 2020_LSGD_369551_1","Kerala",75,"(60,Inf]"
"1220","2020_LSGD_369798_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28126",2020-10-30,2020-07-16,"Maintanance of various Anganwadies in Sector 5/ PP/EG7/20-21-133 / 2020_LSGD_369798_2","Kerala",106,"(60,Inf]"
"1221","2020_LSGD_369832_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32758",2020-08-14,2020-07-03,"VELLAMUNDA OZHUKKANMOOLA AARUVAL ROAD  RENOVATION/ AE/TENDER/02/2020-21/LSGD  VELLAMUNDA  OZHUKKANMOO / 2020_LSGD_369832_1","Kerala",42,"(20,60]"
"1222","2020_LSGD_370016_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32535",2020-08-12,2020-07-04,"Badiadka Gp 2020-21 ProNo 231 Maintanance of Anganwadis (chennaguli,kilinkar,devarumetta,neerchal,Vidyagiri,karimbila,puthukoli anganwadi) ( RETENDER)/ E2/2/AE/LSGD/20-21/BDK / 2020_LSGD_370016_1","Kerala",39,"(20,60]"
"1223","2020_LSGD_370382_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31487",2020-10-15,2020-07-07,"Road widening and re tarring construction of slab culvert etc/ AE/LSGD/KLR/1/20-21 / 2020_LSGD_370382_1","Kerala",100,"(60,Inf]"
"1224","2020_LSGD_370781_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31017",2020-11-03,2020-07-08,"RE TENDER Oachira Block Panchayat 2020-21 Construction of Drain and Covering Slab for Vanchithara Nambolil Mukku Drain  in Oachira Grama Panchayat/ A1-57/20-21/Gen / 2020_LSGD_370781_1","Kerala",118,"(60,Inf]"
"1225","2020_LSGD_370803_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30838",2020-09-05,2020-07-09,"Basic Fecilities to Perya CHC/ TN/02/2020-21/132 / 2020_LSGD_370803_1","Kerala",58,"(20,60]"
"1226","2020_LSGD_371427_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29604",2020-12-02,2020-07-13,"ERT127 /2020-21 construction Protection wall and covering&amp;#x0d;\nslab in thaiyil colony road in Erathu GP ward 1/ 20/AE/LSGD/ERT/T2/E / 2020_LSGD_371427_1","Kerala",142,"(60,Inf]"
"1227","2020_LSGD_371526_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29077",2020-11-28,2020-07-14,"Construction of  Compoundwall in Govt Ayurveda Hospital in Moonnukallinmoodu (273/21)/ 4/AEE/LSGD/ATR/2020-21 / 2020_LSGD_371526_19","Kerala",137,"(60,Inf]"
"1228","2020_LSGD_372272_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27648",2020-09-24,2020-07-17,"PDB-20-21 UDAYANMURUPPU COLONY ROAD SIDE PROTECTION IN PANDALAM THEKKEKARA GP/ S002/AE/LSGD/PDMBLOCK/20-21 / 2020_LSGD_372272_1","Kerala",69,"(60,Inf]"
