"","Sno","award_date","Published_date","Title_description","State_name","Tender_ID","number_days","day_category"
"1153","32646",2020-10-03,2020-07-03,"Upgradation Work of 20 SHC Building to HWC Block  Deori  and  Rehli  District Sagar/ NIT-4/EESagar/2020_21_7 / 2020_DHS_96295_1","Madhya Pradesh","2020_DHS_96295_1",92,"(60,Inf]"
"1154","32574",2020-09-17,2020-07-03,"Construction of 2 Span 6 MtrEach Slab type Bridge on Ganduan to Sunam_Lehra Road/ Bid No 15 Dt. 15.06.2020 / 2020_CEPW_49815_1","Punjab","2020_CEPW_49815_1",76,"(60,Inf]"
"1155","32575",2020-09-17,2020-07-03,"Construction of 2 Span 6 MtrEach Slab type Bridge 7.5m Formation width on Dhadrian to Rajia road/ Bid No 15 Dt. 15.06.2020 / 2020_CEPW_49836_1","Punjab","2020_CEPW_49836_1",76,"(60,Inf]"
"1156","32576",2020-09-17,2020-07-03,"Renovation of Dharamshala in Tata Memorial Cancer Hospital at Sangrur/ Bid No 15 Dt 15.06.2020 / 2020_CEPW_49817_1","Punjab","2020_CEPW_49817_1",76,"(60,Inf]"
"1157","32535",2020-08-12,2020-07-04,"Badiadka Gp 2020-21 ProNo 231 Maintanance of Anganwadis (chennaguli,kilinkar,devarumetta,neerchal,Vidyagiri,karimbila,puthukoli anganwadi) ( RETENDER)/ E2/2/AE/LSGD/20-21/BDK / 2020_LSGD_370016_1","Kerala","2020_LSGD_370016_1",39,"(20,60]"
"1158","32502",2020-10-13,2020-07-04,"pune mahanagarpalikemarfat ubharnyat alelya Covid Care Center v alagikaran kaksha karita vividh sahitya puravane/ CSD/04/Health/03/2020-21 / 2020_PMCP_590968_1","Maharashtra","2020_PMCP_590968_1",101,"(60,Inf]"
"1159","32491",2020-08-10,2020-07-04,"Requirment Of  Anganwadi Khlelani And Open Jim  Items At Muchandi Tal-Jath Dist-Sangli/ 1/2020/2021 / 2020_SANGL_591057_1","Maharashtra","2020_SANGL_591057_1",37,"(20,60]"
"1160","32451",2020-11-17,2020-07-04,"Upgradation of 23 SHC Building to HWC Block Eshagarh, Shadora and Chanderi District AshokNagar/ NIT_2/EE_Gwalior_3 / 2020_DHS_95785_1","Madhya Pradesh","2020_DHS_95785_1",136,"(60,Inf]"
"1161","32452",2020-11-24,2020-07-04,"Upgradation of 26 SHC Building to HWC Block Badoda and Karhal District Sheopur/ NIT_2/EE_Gwalior_4 / 2020_DHS_95787_1","Madhya Pradesh","2020_DHS_95787_1",143,"(60,Inf]"
"1162","32455",2020-07-23,2020-07-04,"Providing of labour Carpenter mason chokidar Helper etc for repair in various buildings in UHS Rohtak/ PWD/P4/448 / 2020_HRY_134372_1","Haryana","2020_HRY_134372_1",19,"(0,20]"
"1163","32412",2020-08-07,2020-07-04,"Supply of Bed, Mattress, Pillow, Bedsheet, Sheet etc for Isolation and Separtion center under covid -19 in MBMC Area/ MBMC/PWD/Tender/27_3/2020-21 / 2020_MBMC_591016_1","Maharashtra","2020_MBMC_591016_1",34,"(20,60]"
"1164","32401",2020-09-17,2020-07-04,"Construction of 2 Span 600 Mtr.Each Slab type Bridge on Bhaini Ganduan to Sunam Lehra road/ Bid No 15 Dt. 15.06.2020 / 2020_CEPW_49865_1","Punjab","2020_CEPW_49865_1",75,"(60,Inf]"
"1165","32402",2020-09-17,2020-07-04,"Construction of 2 Span 6 MtrEach Slab type Bridge 7.5m Formation width Daska Bahadurpur Dera and School  Road/ Bid No 15 Dt. 15.06.2020 / 2020_CEPW_49831_1","Punjab","2020_CEPW_49831_1",75,"(60,Inf]"
"1166","32403",2020-09-17,2020-07-04,"Construction of 2 Span 600 Mtr.Each Span Slab type Bridge 7.5m Formation width on Sangrur Patran Road to Ladbanjara/ Bid No 15 Dt. 15.06.2020 / 2020_CEPW_49864_1","Punjab","2020_CEPW_49864_1",75,"(60,Inf]"
"1167","32392",2020-11-24,2020-07-04,"Upgradation of 13 SHC Building to HWC Block Bhitawar District Gwalior/ NIT_2/EE_Gwalior_13 / 2020_DHS_95800_1","Madhya Pradesh","2020_DHS_95800_1",143,"(60,Inf]"
"1168","32394",2020-11-23,2020-07-04,"Upgradation of ANM Training Center Distt Shivpuri/ NIT_2/EE_Gwalior_17 / 2020_DHS_95805_1","Madhya Pradesh","2020_DHS_95805_1",142,"(60,Inf]"
"1169","32284",2020-11-18,2020-07-06,"4)\tProposed Construction of CC Road from shri. Balu Barai House to Anganwadi and Shri. Balu Barai House to Hanuman Mandir at prabhag no. 08 for N P Mohadi/ Etender 21/Dalittetar/9/jul2020 / 2020_DMA_591452_4","Maharashtra","2020_DMA_591452_4",135,"(60,Inf]"
"1170","32198",2020-07-13,2020-07-06,"Constructing Anganwadi Building AtDapure Tal Malegaon/ E-TENDER NOTICE NO. 01/2019-20 / 2020_NASHI_591335_1","Maharashtra","2020_NASHI_591335_1",7,"(0,20]"
"1171","32134",2020-09-15,2020-07-06,"Re-construction of Boaljur Atalikandi PMGSY Road within Silchar Constituency under SOPD-G for the year 2019-20, Silchar LAC/ T/CC/ETN/SIL/2020-21/813(T) / 2020_PWD_18085_1","Assam","2020_PWD_18085_1",71,"(60,Inf]"
"1172","32135",2020-09-15,2020-07-06,"Improvement of Mahadeb Bari Road (Balance length) under SOPD-G for the year 2019-20 , Silchar LAC/ T/CC/ETN/SIL/2020-21/813(T) / 2020_PWD_18085_2","Assam","2020_PWD_18085_2",71,"(60,Inf]"
"1173","32137",2020-09-15,2020-07-06,"Improvement of Chencoorie Road (Construction of RCC slab cum footpath and retaining wall at approach of Bridge No3/1) within Silchar Assembly LA Constituency under SOPD-G for the year 2019-20 , Silchar LAC/ T/CC/ETN/SIL/2020-21/813(T) / 2020_PWD_18085_3","Assam","2020_PWD_18085_3",71,"(60,Inf]"
"1174","32140",2020-07-22,2020-07-06,"WORK NO-26 Constt of drain and road from Nearest of Karuna Jivan Jyoti Hospital to Dr R.P. Singh./ 514/157/NIRMAN/NPPF(2020-21) DATE-23.06.2020 / 2020_DOLBU_490210_1","Uttar Pradesh","2020_DOLBU_490210_1",16,"(0,20]"
"1175","32084",2020-12-15,2020-07-06,"Construction  Beautification of Smashanbhumi at Village Girda TqBuldana/ e-Tender Notice 06-2020-21 / 2020_BULDH_590782_14","Maharashtra","2020_BULDH_590782_14",162,"(60,Inf]"
"1176","32072",2020-10-08,2020-07-06,"Construction and  Beautification of  Smashanbhumi  at Village Kurha  Tq- Motala. Under 2515-1238 Mulbhut Suvidha .2019-20/ e-Tender Notice 06-2020-21 / 2020_BULDH_590782_22","Maharashtra","2020_BULDH_590782_22",94,"(60,Inf]"
"1177","32079",2020-12-16,2020-07-06,"Construction  Beautification  of Smashanbhumi  at Village Kinhola  Tq- Motala. Under 2515-1238 Mulbhut Suvidha .2019-20/ e-Tender Notice 06-2020-21 / 2020_BULDH_590782_5","Maharashtra","2020_BULDH_590782_5",163,"(60,Inf]"
"1178","32065",2020-12-15,2020-07-06,"Construction  Beautification  of Smashanbhumi  at Village Thad  Tq- Motala. Under 2515-1238 Mulbhut Suvidha .2019-20/ e-Tender Notice 06-2020-21 / 2020_BULDH_590782_3","Maharashtra","2020_BULDH_590782_3",162,"(60,Inf]"
"1179","32042",2020-09-21,2020-07-06,"Through renovation work of Blood Bank of Medical College and Hospital Kolkata Electrical Installation work/ WBPWD/EE-II/NKHED/NIT-28/2nd Call /19-20 / 2020_PWDE_288427_1","West Bengal","2020_PWDE_288427_1",77,"(60,Inf]"
"1180","32049",2020-08-18,2020-07-06,"Formation cutting Km3/750 to 4/600 and construction of 1.00 metre span R.C.C. slab culvert at R.D. 4/015, 4/135, 4/330, 4/405 and 4/495 ) (Under SCSP)./ PW-MDI-Tender-NIT- 5287-5307 dated 25.06.2020 / 2020_PWD_38640_1","Himachal Pradesh","2020_PWD_38640_1",43,"(20,60]"
"1181","31993",2020-08-17,2020-07-06,"Imp of road from old ND road to Tengabari via Mora Kordoiguri LP School/ DPU/SOPD-G/06/2020/14-2R / 2020_KAAC_18091_1","Assam","2020_KAAC_18091_1",42,"(20,60]"
"1182","31996",2020-08-20,2020-07-06,"Repair and Servicing of Water Purifier, Water Purifiers, Water Cooler and Stablizers at different levels of Block A,B,C,D,E, O, Sarai Building, Hostles, UHTC, Campus-48 etc of GMCH, Sector-32, Chandigarh./ PH1/2020/86 / 2020_CHD_55974_1","Chandigarh UT","2020_CHD_55974_1",45,"(20,60]"
"1183","31998",2020-08-20,2020-07-06,"Renovation of Washrooms of Private Ward at 1st Floor old building in Civil Hospital Manimajra, Chandigarh/ PH1/2020/85 / 2020_CHD_55973_1","Chandigarh UT","2020_CHD_55973_1",45,"(20,60]"
"1184","31907",2020-08-11,2020-07-06,"Constructing Anganwadi Building at Ekalahare Sidharth Nagar TalDist. Nashik/ e-Tender Notice No.05 of Eaklahare GP for 2020-21 / 2020_NASHI_591675_1","Maharashtra","2020_NASHI_591675_1",36,"(20,60]"
"1185","31885",2020-09-21,2020-07-06,"Annual comprehensive maintenance  Preventive corrective  breakdown  of package type DSAC unit at Different section under R G Kar MCH Kolkata/ WBPWD/EE/NKHED/NIQ-23/20-21 / 2020_WBPWD_288496_1","West Bengal","2020_WBPWD_288496_1",77,"(60,Inf]"
"1186","31803",2020-07-29,2020-07-06,"Construction of Anganwadi Building AtSHERUL,tal-malegaon, dist- nashik/ E TENDER 2020-2021 / 2020_NASHI_591781_1","Maharashtra","2020_NASHI_591781_1",23,"(20,60]"
"1187","31805",2020-07-29,2020-07-06,"Construction of Anganwadi Building AtSHERUL 2,tal-malegaon, dist- nashik/ E TENDER 2020-2021 / 2020_NASHI_591781_2","Maharashtra","2020_NASHI_591781_2",23,"(20,60]"
"1188","31807",2020-09-22,2020-07-06,"Const of CC gali road and Rcc cover slab st from near the H/O1 Shibendu Chakraborty at north side at old central jail 2Tapan Baidya at Dhaleswar road no 03 under AMC ward no 23/ DNIe-T 02/DIV-IV/AMC/20-21 / 2020_SAMC_11096_1","Tripura","2020_SAMC_11096_1",78,"(60,Inf]"
"1189","31755",2020-07-20,2020-07-07,"Materials supply for Bio fencing and Block Plantation sarroundings Murakata ICDS at Gopalbandh/ 21/JORSOLGP/NREGA/2020-2021 / 2020_ZPHD_288587_1","West Bengal","2020_ZPHD_288587_1",13,"(0,20]"
"1190","31721",2020-09-08,2020-07-07,"Hiring of services for operation and maintenance of sewerage lines of Ward No37,  Ballabgarh/ MCF/EE-IV/2020/080 / 2020_HRY_134544_1","Haryana","2020_HRY_134544_1",63,"(60,Inf]"
"1191","31647",2020-08-15,2020-07-07,"Door to door garbage collection in segregated manner ie. wet&amp;#x0d;\nwaste  dry waste and Hazardous Waste in separate manner from&amp;#x0d;\nResidential ,Commercial  Others establishments as per provisions&amp;#x0d;\nof SWM Rules 2016 ie Collection Transportation Processing/ MCH/Sanitation E-Tender/EST 20-21-1447-53 04/07/20 / 2020_UDDHP_38638_9","Himachal Pradesh","2020_UDDHP_38638_9",39,"(20,60]"
"1192","31648",2020-08-15,2020-07-07,"Door to door garbage collection in segregated manner ie. wet&amp;#x0d;\nwaste  dry waste and Hazardous Waste in separate manner from&amp;#x0d;\nResidential ,Commercial  Others establishments as per provisions&amp;#x0d;\nof SWM Rules 2016 ie Collection Transportation Processing/ MCH/Sanitation E-Tender/EST 20-21-1447-53 04/07/20 / 2020_UDDHP_38638_10","Himachal Pradesh","2020_UDDHP_38638_10",39,"(20,60]"
"1193","31649",2020-08-15,2020-07-07,"Door to door garbage collection in segregated manner ie. wet&amp;#x0d;\nwaste  dry waste and Hazardous Waste in separate manner from&amp;#x0d;\nResidential ,Commercial  Others establishments as per provisions&amp;#x0d;\nof SWM Rules 2016 ie Collection Transportation Processing/ MCH/Sanitation E-Tender/EST 20-21-1447-53 04/07/20 / 2020_UDDHP_38638_11","Himachal Pradesh","2020_UDDHP_38638_11",39,"(20,60]"
"1194","31650",2020-08-15,2020-07-07,"Door to door garbage collection in segregated manner ie. wet&amp;#x0d;\nwaste  dry waste and Hazardous Waste in separate manner from&amp;#x0d;\nResidential ,Commercial  Others establishments as per provisions&amp;#x0d;\nof SWM Rules 2016 ie Collection Transportation Processing/ MCH/Sanitation E-Tender/EST 20-21-1447-53 04/07/20 / 2020_UDDHP_38638_4","Himachal Pradesh","2020_UDDHP_38638_4",39,"(20,60]"
"1195","31584",2020-11-17,2020-07-07,"Upgradation work of 06 SH.C. Building Convert H.W.C. at Block Taujpur, Mahidpur and Ghatiya District Ujjain/ NIT_05_6 / 2020_DHS_96119_1","Madhya Pradesh","2020_DHS_96119_1",133,"(60,Inf]"
"1196","31564",2020-07-29,2020-07-07,"Construction of Additional 20 Beds Building , Canteen ,Mortuary, and Jan Aushdi at SDH Tapa District Barnala/ PHSC/EE (W)/2020-21/10 / 2020_DHFW_49117_5","Punjab","2020_DHFW_49117_5",22,"(20,60]"
"1197","31533",2020-10-15,2020-07-07,"34-ETC-II(P)/ 2020-2021/ 34-ETC-II(P)/ 2020-2021 / 2020_UPTCL_490527_1","Uttar Pradesh","2020_UPTCL_490527_1",100,"(60,Inf]"
"1198","31537",2020-08-29,2020-07-07,"Online Rate Contract Tender for Supply Consumables for Respiratory (Pulmonary) Items to Various Hospitals of Government of Madhya Pradesh for a Period of 18 months/ T-081/ MPPHSCL/ Supply of Consumables for Respirat / 2020_PHSCL_97055_1","Madhya Pradesh","2020_PHSCL_97055_1",53,"(20,60]"
"1199","31511",2020-08-06,2020-07-07,"MCH/2020/07/07/ MCH/2020/07/07 / 2020_HRY_134628_1","Haryana","2020_HRY_134628_1",30,"(20,60]"
"1200","31512",2020-08-06,2020-07-07,"MCH/2020/07/05/ MCH/2020/07/05 / 2020_HRY_134619_1","Haryana","2020_HRY_134619_1",30,"(20,60]"
"1201","31514",2020-08-04,2020-07-07,"MCH/2020/07/12/ MCH/2020/07/12 / 2020_HRY_134662_1","Haryana","2020_HRY_134662_1",28,"(20,60]"
"1202","31515",2020-08-04,2020-07-07,"MCH/2020/07/13/ MCH/2020/07/13 / 2020_HRY_134666_1","Haryana","2020_HRY_134666_1",28,"(20,60]"
"1203","31504",2020-08-07,2020-07-07,"MCH/2020/07/09/ MCH/2020/07/09 / 2020_HRY_134644_1","Haryana","2020_HRY_134644_1",31,"(20,60]"
"1204","31508",2020-08-04,2020-07-07,"MCH/2020/07/10/ MCH/2020/07/10 / 2020_HRY_134655_1","Haryana","2020_HRY_134655_1",28,"(20,60]"
"1205","31509",2020-08-14,2020-07-07,"MCH/2020/07/04/ MCH/2020/07/04 / 2020_HRY_134617_1","Haryana","2020_HRY_134617_1",38,"(20,60]"
"1206","31510",2020-08-14,2020-07-07,"MCH/2020/07/03/ MCH/2020/07/03 / 2020_HRY_134612_1","Haryana","2020_HRY_134612_1",38,"(20,60]"
"1207","31487",2020-10-15,2020-07-07,"Road widening and re tarring construction of slab culvert etc/ AE/LSGD/KLR/1/20-21 / 2020_LSGD_370382_1","Kerala","2020_LSGD_370382_1",100,"(60,Inf]"
"1208","31446",2020-07-23,2020-07-07,"REPAIRS TO PHC SUB CENTER AT BELKHANDI (PATODA),TQ DIST.BEED./ E-TENDER/GP BELKHANDI PA /2020-21/01 / 2020_BEED_591719_1","Maharashtra","2020_BEED_591719_1",16,"(0,20]"
"1209","31405",2020-12-17,2020-07-07,"Providing/laying interlocking tiles in streets  28,31,87,222 in gulab nagar and main street new SBS colony, ward no 20/ E-tender No 05/MC RAJPURA/2020 / 2020_DLG_50024_16","Punjab","2020_DLG_50024_16",163,"(60,Inf]"
"1210","31407",2020-08-17,2020-07-07,"MCH/2020/07/16/ MCH/2020/07/16 / 2020_HRY_134682_1","Haryana","2020_HRY_134682_1",41,"(20,60]"
"1211","31410",2020-08-04,2020-07-07,"MCH/2020/07/17/ MCH/2020/07/17 / 2020_HRY_134684_1","Haryana","2020_HRY_134684_1",28,"(20,60]"
"1212","31313",2020-08-12,2020-07-08,"Providing Barricading for Roads and Buildings for  COVID-19 Contentment Zones in Ward B/2 in KDMC/ KDMC/PWD/2020-21/8-2 / 2020_KDMC_591963_1","Maharashtra","2020_KDMC_591963_1",35,"(20,60]"
"1213","31314",2020-08-12,2020-07-08,"Providing Barricading for Roads and Buildings for  COVID-19 Contentment Zones in Ward C/3 in KDMC/ KDMC/PWD/2020-21/8-3 / 2020_KDMC_592004_1","Maharashtra","2020_KDMC_592004_1",35,"(20,60]"
"1214","31315",2020-08-12,2020-07-08,"Providing Barricading for Roads and Buildings for  COVID-19 Contentment Zones in Ward D/5 in KDMC/ KDMC/PWD/2020-21/8-5 / 2020_KDMC_592040_1","Maharashtra","2020_KDMC_592040_1",35,"(20,60]"
"1215","31316",2020-08-12,2020-07-08,"Providing Barricading for Roads and Buildings for  COVID-19 Contentment Zones in Ward G/8 in KDMC/ KDMC/PWD/2020-21/8-8 / 2020_KDMC_592071_1","Maharashtra","2020_KDMC_592071_1",35,"(20,60]"
"1216","31317",2020-08-12,2020-07-08,"Providing Barricading for Roads and Buildings for  COVID-19 Contentment Zones in Ward E/10 in KDMC/ KDMC/PWD/2020-21/8-10 / 2020_KDMC_592096_1","Maharashtra","2020_KDMC_592096_1",35,"(20,60]"
"1217","31307",2020-08-27,2020-07-08,"Providing Electrical Installion to Primary Health Centre Building at Ukalipen Tq Dist. Washim/ ZPWASHIM/WORKS/Tender NIT No.2/2020-21/1st call / 2020_WASHI_592026_2","Maharashtra","2020_WASHI_592026_2",50,"(20,60]"
"1218","31248",2020-08-13,2020-07-08,"Supply of Breakfast, Lunch,Dinner at  the Quarantine Centre due to the outbreak of COVID-19/ CE/CWSMC/6/2020-21 / 2020_SMC_591942_1","Maharashtra","2020_SMC_591942_1",36,"(20,60]"
"1219","31210",2020-08-19,2020-07-08,"03/2020-21/ 03/2020-21 / 2020_MPPHC_97031_1","Madhya Pradesh","2020_MPPHC_97031_1",42,"(20,60]"
"1220","31145",2020-12-14,2020-07-08,"Repairs to A) 10 Policeman Quarters at Lohara B) Residential Quarter of Staff in Rural Hospital Premises at Lohara TqLohara Dist Osmanabad./ OSMANABAD-PWD-04/2020-21 / 2020_PWR_591887_18","Maharashtra","2020_PWR_591887_18",159,"(60,Inf]"
"1221","31129",2020-08-14,2020-07-08,"A/Maintenance of MC Property in NGM at Ismailabad including Old Sub Yard at Jhansa and Thol for the year 2020-21 (Road Work)/ MC Property NGM Ismailabad (Road Work) / 2020_HBC_134751_1","Haryana","2020_HBC_134751_1",37,"(20,60]"
"1222","31104",2020-07-29,2020-07-08,"Construction of BS.L.-2 Lab in Medical College Orai./ 371/12 Mg Dated 02.07.2020 / 2020_CEJNS_490552_1","Uttar Pradesh","2020_CEJNS_490552_1",21,"(20,60]"
"1223","31107",2020-08-27,2020-07-08,"S/R PANDHARPUR SH-05 TO WALADGAON ROAD, VR-41, KM 0/00 TO 1/00, TQ. DIST. AURANGABAD.ABAD./ ZP/WORKS/PHC/SR/8/7/20 / 2020_AURAN_592236_9","Maharashtra","2020_AURAN_592236_9",50,"(20,60]"
"1224","31109",2020-10-20,2020-07-08,"ST.B.T. NANDGAON TO PANVI (KH) ROAD, (VR-84), KM. 0/00 TO 1/500, TQ. VAIJAPUR./ ZP/WORKS/PHC/SR/8/7/20 / 2020_AURAN_592236_2","Maharashtra","2020_AURAN_592236_2",104,"(60,Inf]"
"1225","31083",2020-10-23,2020-07-08,"Erection of PSC Pole and installation of street light from Debendrapur Chhak to PRM Medical College and Hospital, Rangmatia, Baripada/ EE-02/2020-21 / 2020_EICCL_61947_2","Odisha","2020_EICCL_61947_2",107,"(60,Inf]"
"1226","31038",2020-08-27,2020-07-08,"Mtc of EI in Non Residential building at Chandigarh (Providing shed for Generator and flooring work of Sub Station in Govt. Civil Hospital, Manimajra, Chandigarh)./ E2/20/102 / 2020_CHD_55992_1","Chandigarh UT","2020_CHD_55992_1",50,"(20,60]"
"1227","31017",2020-11-03,2020-07-08,"RE TENDER Oachira Block Panchayat 2020-21 Construction of Drain and Covering Slab for Vanchithara Nambolil Mukku Drain  in Oachira Grama Panchayat/ A1-57/20-21/Gen / 2020_LSGD_370781_1","Kerala","2020_LSGD_370781_1",118,"(60,Inf]"
"1228","30953",2020-09-26,2020-07-08,"C/o road and Retaining wall from House of Bhajan Singh to Katirdoo Majra, GP. Kashmirpur, C/o R.C.C. slab culvert and Retaining wall near Banka Ram Chandel House, Khera, C/o link road from Jatt Service Station to Borewell of  Bhag SingH RADIYALI/ BBNDA-06(PROJECT)NIT/3915-25 DATED 01.07.2020 / 2020_BBNDA_38662_1","Himachal Pradesh","2020_BBNDA_38662_1",80,"(60,Inf]"
"1229","30940",2020-09-08,2020-07-08,"Providing and laying of DI. Pipe line from Sector-09 and 08 Green Belt Bypass road to Sector-03 Boosting Ballabgarh Ranney line No.02./ MCF/EE-IV/2020/084 / 2020_HRY_134862_1","Haryana","2020_HRY_134862_1",62,"(60,Inf]"
"1230","30912",2020-08-17,2020-07-08,"Hiring of A/c vehicle for NHM 2020-21/ DPMSU-KLM/194/ABMO/2017/DPMSU / 2020_DHS_370820_1","Kerala","2020_DHS_370820_1",40,"(20,60]"
"1231","30838",2020-09-05,2020-07-09,"Basic Fecilities to Perya CHC/ TN/02/2020-21/132 / 2020_LSGD_370803_1","Kerala","2020_LSGD_370803_1",58,"(20,60]"
"1232","30783",2020-10-07,2020-07-09,"Laying Interlocking Tiles Sunam Mansa road to Annimal Hospital on both sides of the road/ NP Cheema/2020-21/2 / 2020_DLG_50152_14","Punjab","2020_DLG_50152_14",90,"(60,Inf]"
"1233","30758",2020-11-08,2020-07-09,"Costruction of AWC at Dighri Pry School within Dhuliyan Municipality under Samserganj Block under 13 th FC/ WB/MSD/SGJ/PAN/006/13th FC /20-21 / 2020_ZPHD_288900_1","West Bengal","2020_ZPHD_288900_1",122,"(60,Inf]"
"1234","30741",2020-09-03,2020-07-09,"SUPPLY OF FOOD MATERIAL, VEGETABLES AND FRUITS AT CENTRAL JAIL SATNA/ 524/NIRWAH/2020 / 2020_DGPCS_97215_1","Madhya Pradesh","2020_DGPCS_97215_1",56,"(20,60]"
"1235","30702",2020-08-31,2020-07-09,"1) Const of Ramp and road Anganwadi Masugadewasti 2) Const. of Ramp Anganwadi Bimnagar 3) Const. of Mini Anganwadi Shed 4) S.R. WC For Phc Sub Center 5) S.R. WC Unit 6) Const. of Haud For Gappi Mase At. Dharmpuri Tal. Malshiras Dist. Solapur&amp;#x0d;/ G.P. Dharmpuri Tender Notice No. 05 / 2020 / 2020_SOLAP_592422_1","Maharashtra","2020_SOLAP_592422_1",53,"(20,60]"
"1236","30707",2020-09-24,2020-07-09,"Construction of Sildubi ONGC road to Kazidahar GP. Border from under SOPD-G for the year 2019-20, Sonai LAC./ T/CC/ETN/HKD/2020-21/838(T) / 2020_PWD_18102_1","Assam","2020_PWD_18102_1",77,"(60,Inf]"
"1237","30682",2020-07-20,2020-07-09,"FOR Construction of Cement Concrete Road from The House of Gulab Singh to Ramraj Randit House, Surya Enclave, Jaganpur Bela, Agra/ 160/79/MLA North/Agra / 2020_SCIDC_491235_1","Uttar Pradesh","2020_SCIDC_491235_1",11,"(0,20]"
"1238","30635",2020-10-02,2020-07-09,"As Per Tender Documents/ PMC/Health/443/2020 / 2020_PMC_592643_1","Maharashtra","2020_PMC_592643_1",85,"(60,Inf]"
"1239","30619",2020-11-13,2020-07-09,"P/Laying Interlocking tile Starting from Jalandhar Road Near Kamal Hospital and Harjit Sugar Mill Wala to Ratti Sanitory Wala Shop and ProfJoshi wali gali in w.no 1/ E-Tender/MC/NKD/2020-21/02 / 2020_DLG_50159_32","Punjab","2020_DLG_50159_32",127,"(60,Inf]"
"1240","30600",2020-10-12,2020-07-09,"EstNo.285/19-20 Providing E.I.work to Newly Constructed PHC Building at BetmograTq.Mukhed Dist. Nanded. (PART-I)/ E Tender Notice no 33/19-20 (Recall) Est. No. 285 / 2020_PWDM_592671_1","Maharashtra","2020_PWDM_592671_1",95,"(60,Inf]"
